ts,invest,money,buy,sell
1489968000,10000.000,15960.000,0.000,0.000
1490054400,10000.000,16350.000,0.000,0.000
1490140800,10000.000,16510.000,0.000,0.000
1490227200,10000.000,16490.000,0.000,0.000
1490313600,10000.000,16500.000,0.000,0.000
1490572800,10000.000,16259.000,0.000,0.000
1490659200,10000.000,16250.000,0.000,0.000
1490745600,10000.000,16310.000,0.000,0.000
1490832000,10000.000,16210.000,0.000,0.000
1490918400,10000.000,16370.000,0.000,0.000
1491350400,10000.000,16370.000,0.000,0.000
1491436800,10000.000,16410.000,0.000,0.000
1491523200,10000.000,16379.000,0.000,0.000
1491782400,10000.000,16160.000,0.000,0.000
1491868800,10000.000,16050.000,0.000,0.000
1491955200,10000.000,16140.000,0.000,0.000
1492041600,10000.000,16310.000,0.000,0.000
1492128000,10000.000,16170.000,0.000,0.000
1492387200,10000.000,16330.000,0.000,0.000
1492473600,10000.000,16650.000,0.000,0.000
1492560000,10000.000,16730.000,0.000,0.000
1492646400,10000.000,17030.000,0.000,0.000
1492732800,10000.000,16910.000,0.000,0.000
1492992000,10000.000,16760.000,0.000,0.000
1493078400,10000.000,17140.000,0.000,0.000
1493164800,10000.000,17020.000,0.000,0.000
1493251200,10000.000,17050.000,0.000,0.000
1493337600,10000.000,16810.000,0.000,0.000
1493683200,10000.000,16850.000,0.000,0.000
1493769600,10000.000,16930.000,0.000,0.000
1493856000,10000.000,16870.000,0.000,0.000
1493942400,10000.000,16890.000,0.000,0.000
1494201600,10000.000,16610.000,0.000,0.000
1494288000,10000.000,16580.000,0.000,0.000
1494374400,10000.000,16610.000,0.000,0.000
1494460800,10000.000,16880.000,0.000,0.000
1494547200,10000.000,16970.000,0.000,0.000
1494806400,10000.000,17040.000,0.000,0.000
1494892800,10000.000,17360.000,0.000,0.000
1494979200,10000.000,17130.000,0.000,0.000
1495065600,10000.000,17090.000,0.000,0.000
1495152000,10000.000,17250.000,0.000,0.000
1495411200,10000.000,17310.000,0.000,0.000
1495497600,10000.000,17530.000,0.000,0.000
1495584000,10000.000,17460.000,0.000,0.000
1495670400,10000.000,17410.000,0.000,0.000
1495756800,10000.000,17480.000,0.000,0.000
1496188800,10000.000,17500.000,0.000,0.000
1496275200,10000.000,17580.000,0.000,0.000
1496361600,10000.000,17510.000,0.000,0.000
1496620800,10000.000,17390.000,0.000,0.000
1496707200,10000.000,17730.000,0.000,0.000
1496793600,10000.000,18010.000,0.000,0.000
1496880000,10000.000,18350.000,0.000,0.000
1496966400,10000.000,18400.000,0.000,0.000
1497225600,10000.000,18650.000,0.000,0.000
1497312000,10000.000,18690.000,0.000,0.000
1497398400,10000.000,18450.000,0.000,0.000
1497484800,10000.000,18340.000,0.000,0.000
1497571200,10000.000,18200.000,0.000,0.000
1497830400,10000.000,18410.000,0.000,0.000
1497916800,10000.000,18370.000,0.000,0.000
1498003200,10000.000,18790.000,0.000,0.000
1498089600,10000.000,18720.000,0.000,0.000
1498176000,10000.000,18980.000,0.000,0.000
1498435200,10000.000,19270.000,0.000,0.000
1498521600,10000.000,19280.000,0.000,0.000
1498608000,10000.000,18930.000,0.000,0.000
1498694400,10000.000,18940.000,0.000,0.000
1498780800,10000.000,19040.000,0.000,0.000
1499040000,10000.000,18740.000,0.000,0.000
1499126400,10000.000,18520.000,0.000,0.000
1499212800,10000.000,18800.000,0.000,0.000
1499299200,10000.000,18810.000,0.000,0.000
1499385600,10000.000,18580.000,0.000,0.000
1499644800,10000.000,18610.000,0.000,0.000
1499731200,10000.000,18950.000,0.000,0.000
1499817600,10000.000,18700.000,0.000,0.000
1499904000,10000.000,18650.000,0.000,0.000
1499990400,10000.000,18770.000,0.000,0.000
1500249600,10000.000,18580.000,0.000,0.000
1500336000,10000.000,18550.000,0.000,0.000
1500422400,10000.000,18670.000,0.000,0.000
1500508800,10000.000,18950.000,0.000,0.000
1500595200,10000.000,18940.000,0.000,0.000
1500854400,10000.000,19210.000,0.000,0.000
1500940800,10000.000,19160.000,0.000,0.000
1501027200,10000.000,18790.000,0.000,0.000
1501113600,10000.000,18720.000,0.000,0.000
1501200000,10000.000,19040.000,0.000,0.000
1501459200,10000.000,19000.000,0.000,0.000
1501545600,10000.000,19050.000,0.000,0.000
1501632000,10000.000,18950.000,0.000,0.000
1501718400,10000.000,18650.000,0.000,0.000
1501804800,10000.000,18510.000,0.000,0.000
1502064000,10000.000,18900.000,0.000,0.000
1502150400,10000.000,18910.000,0.000,0.000
1502236800,10000.000,19310.000,0.000,0.000
1502323200,10000.000,19290.000,0.000,0.000
1502409600,10000.000,19010.000,0.000,0.000
1502668800,10000.000,19290.000,0.000,0.000
1502755200,10000.000,19240.000,0.000,0.000
1502841600,10000.000,19110.000,0.000,0.000
1502928000,10000.000,19030.000,0.000,0.000
1503014400,10000.000,19030.000,0.000,0.000
1503273600,10000.000,19110.000,0.000,0.000
1503360000,10000.000,19090.000,0.000,0.000
1503446400,10000.000,19170.000,0.000,0.000
1503532800,10000.000,19150.000,0.000,0.000
1503619200,10000.000,19250.000,0.000,0.000
1503878400,10000.000,19410.000,0.000,0.000
